Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
ordinal	2024-06-30	Rune Haubo Bojesen Christensen	AutoScore, BayesOrdDesign, crch, drord, ecoCopula, GLMcat, jomo, metaSDTreg, MXM, optimus, pda, projpred, RcmdrPlugin.MPAStats, remiod, serp, exdqlm, MortalityGaps, ecopower, ecostats, micemd, mitml, clusterMI, mice, miceafter, psfmi, accelmissing, autoReg, BaM, basecamb, bootImpute, CALIBERrfimpute, dlookr, dynr, eatRep, finalfit, gFormulaMI, ggmice, HardyWeinberg, hhsmm, hot.deck, howManyImputations, idem, ImputeRobust, intmed, JWileymisc, logistf, MatchThem, mi4p, micd, miceadds, mifa, MIIPW, missCompare, missMDA, mixgb, MixtureMissing, mlim, MRPC, MSiP, NADIA, NIMAA, OTrecod, RBtest, realTimeloads, RfEmpImp, rqlm, semmcci, seqimpute, SLOPE, smdi, sociome, StackImpute, superMICE, SynDI, TestDataImputation, vsmi, weights, alookr, gtexture, compareGroups, MultiPhen, ToolsForCoDa, RNAseqNet, mind, multilevelTools, pscore, AUtests, mDAG, multisite.accuracy, pogit, Surrogate, BIFIEsurvey, Conigrave, mdmb, MKinfer, Factoshiny, geneticae, imp4p, INSPIRE, geneSLOPE, sgs, DIFplus, anesrake, DeepLearningCausal, exploratory, ezr, lctools, maic, matchMulti, poliscidata, PPbigdata, RCPA3, smacof, smacofx, smicd, MultiObjMatch, MKpower, npboottprm, AnthropMMD, asymmetry, cops, ecoregime, fmdu, FreeSortR, mappoly, MDSMap, mdsOpt, networktools, onemap, stops, lmap, qtlpoly, polymapR, bootnet, NetworkComparisonTest, NetworkComparr, bootwar, npboottprmFBar, powerly	139	2024-07-04 05:16:40.353119
conrad	2024-06-30	Howard Baek	text2speech, ari, dynaSpec	3	2024-07-04 05:16:40.353119
processmapR	2024-06-30	Gert Janssenswillen	bupaverse, heuristicsmineR, processanimateR	3	2024-07-04 05:16:40.353119
GAS	2024-06-30	Leopoldo Catania	BEKKs	1	2024-07-04 05:16:40.353119
AquaBEHER	2024-06-30	Robel Takele		0	2024-07-04 05:16:40.353119
dafishr	2024-06-30	Fabio Favoretto		0	2024-07-04 05:16:40.353119
DiSCos	2024-06-30	David Van Dijcke		0	2024-07-04 05:16:40.353119
iopspackage	2024-06-30	Christiaan Pieterse		0	2024-07-04 05:16:40.353119
PUPAIM	2024-06-30	Chester C. Deocaris		0	2024-07-04 05:16:40.353119
rassta	2024-06-30	Bryan A. Fuentes		0	2024-07-04 05:16:40.353119
rdataretriever	2024-06-30	Henry Senyondo		0	2024-07-04 05:16:40.353119
semTests	2024-06-30	Jonas Moss		0	2024-07-04 05:16:40.353119
StepReg	2024-06-30	Junhui Li		0	2024-07-04 05:16:40.353119
survival666	2024-06-30	Honglu Zhang		0	2024-07-04 05:16:40.353119
treedata.table	2024-06-30	Cristian Roman-Palacios		0	2024-07-04 05:16:40.353119
ndtv	2024-07-02	Skye Bender-deMoll		0	2024-07-04 05:16:40.353119
rswipl	2024-07-06	Matthias Gondan	rolog, mathml	2	2024-07-04 05:16:40.353119
read.dbc	2024-07-06	Daniela Petruzalek	microdatasus	1	2024-07-04 05:16:40.353119
hydflood	2024-07-06	Arnd Weber		0	2024-07-04 05:16:40.353119
reprex	2024-07-07	Jennifer Bryan	tidyverse, amanida, archetyper, ARGOS, baystability, cgmquantify, CondiS, CopSens, crops, crt2power, CSCNet, dbglm, dendRoAnalyst, div, doublIn, dplyrAssist, drimmR, dumbbell, DYNATE, EntropicStatistics, EpiSemble, epitweetr, expDB, foodwebWrapper, footBayes, GB5mcPred, ggESDA, ggplotAssist, hdpGLM, hlaR, hosm, icertool, ImFoR, ImVol, LipidomicsR, MAGMA.R, margaret, mcmsupply, metaprotr, MF.beta4, mispitools, modeltime, mosaicModel, mulea, nonet, oncoPredict, OpEnHiMR, OpenRepGrid.ic, optimos.prime, papci, PEIMAN2, phrases, polimetrics, puzzle, RanglaPunjab, Ricrt, RobinCar, RQdeltaCT, rUM, ShapleyValue, SPARSEMODr, StanMoMo, statVisual, studyStrap, surveyPrev, SurvHiDim, sweep, tidyquant, touRnamentofchampions, transPlotR, tswge, Tushare, UKB.COVID19, UniprotR, UpAndDownPlots, usfertilizer, VectorCodeR, windows.pls, WinRatio, zerotradeflow, cpop, forensIT, finnts, healthyR.ai, healthyR.ts, modeltime.resample, practicalSigni, anomalize, garma, healthyverse	90	2024-07-04 05:16:40.353119
targets	2024-07-07	William Michael Landau	gittargets, jagstargets, sqltargets, tarchetypes	4	2024-07-04 05:16:40.353119
adbcdrivermanager	2024-07-07	Dewey Dunnington	adbcpostgresql, adbcsqlite, adbi	3	2024-07-04 05:16:40.353119
epigrowthfit	2024-07-07	Mikael Jagan		0	2024-07-04 05:16:40.353119
isnullptr	2024-07-07	Jonas Förster		0	2024-07-04 05:16:40.353119
ymd	2024-07-09	Xianying Tan	fcl	1	2024-07-04 05:16:40.353119
arcpbf	2024-07-09	Josiah Parry		0	2024-07-04 05:16:40.353119
FastRet	2024-07-09	Tobias Schmidt		0	2024-07-04 05:16:40.353119
fcl	2024-07-09	Xianying Tan		0	2024-07-04 05:16:40.353119
GeneSelectR	2024-07-09	Damir Zhakparov		0	2024-07-04 05:16:40.353119
MobileTrigger	2024-07-09	Kenith Grey		0	2024-07-04 05:16:40.353119
rDNAse	2024-07-09	Min-feng Zhu		0	2024-07-04 05:16:40.353119
rsgeo	2024-07-09	Josiah Parry		0	2024-07-04 05:16:40.353119
ShapeRotator	2024-07-09	Marta Vidal-Garcia		0	2024-07-04 05:16:40.353119
treesliceR	2024-07-09	Matheus Lima Araujo		0	2024-07-04 05:16:40.353119
duckdb	2024-07-10	Kirill Müller	brclimr, censo2017, CohortSymmetry, covidmx, DisImpact, duckdbfs, duckplyr, greenR, mfdb, neonstore, restez, rfishbase, SQL, starwarsdb, taxadb, TestGenerator, IRexamples, gbifdb, dietr, FishPhyloMaker, bdc	21	2024-07-04 05:16:40.353119
hts	2024-07-10	Earo Wang	finnts, thief, forecastHybrid, TSstudio	4	2024-07-04 05:16:40.353119
stR	2024-07-10	Alexander Dokumentov	ATAforecasting, fable.ata	2	2024-07-04 05:16:40.353119
DWDLargeR	2024-07-10	Kim-Chuan Toh	diproperm	1	2024-07-04 05:16:40.353119
heck	2024-07-10	Dyfan Jones		0	2024-07-04 05:16:40.353119
NADIA	2024-07-10	Jan Borowski		0	2024-07-04 05:16:40.353119
optimCheck	2024-07-10	Martin Lysy		0	2024-07-04 05:16:40.353119
