Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
BRugs	2025-03-12	Uwe Ligges		0	2025-03-15 17:15:54.58927
T2DFitTailor	2025-03-14	Cheng Liu		0	2025-03-15 17:15:54.58927
easycsv	2025-03-16	Dror Bogin	gimmeTools, SemNetCleaner, SemNetDictionaries, uniset, scicomptools	5	2025-03-15 17:15:54.58927
hilldiv	2025-03-16	Antton Alberdi		0	2025-03-15 17:15:54.58927
TestGenerator	2025-03-16	Cesar Barboza		0	2025-03-15 17:15:54.58927
skellam	2025-03-17	Patrick E. Brown	MLE, PINstimation, powerHE	3	2025-03-15 17:15:54.58927
noegletalR	2025-03-17	Frederik Larsen		0	2025-03-15 17:15:54.58927
SPUTNIK	2025-03-18	Paolo Inglese		0	2025-03-15 17:15:54.58927
ICS	2025-03-19	Klaus Nordhausen	ICSClust, ICSNP, ICSOutlier, ICSShiny, ICtest, MNM, ellipticalsymmetry, fitHeavyTail, MultNonParam, TCIU, singR, ssaBSS, tensorBSS, tsBSS, mvctm, highOrderPortfolios	16	2025-03-15 17:15:54.58927
btergm	2025-03-19	Philip Leifeld	ergMargins, netmediate	2	2025-03-15 17:15:54.58927
EFAtools	2025-03-19	Markus Steiner	EFA.dimensions	1	2025-03-15 17:15:54.58927
greatR	2025-03-19	Ruth Kristianingsih		0	2025-03-15 17:15:54.58927
libgeos	2025-03-20	Dewey Dunnington	geos, bigDM, centerline, geomander, osdatahub, redistmetrics, alarmdata, redistverse, redist	9	2025-03-15 17:15:54.58927
symengine	2025-03-20	Jialin Ma	nlmixr2est, nlmixr2extra, babelmixr2, nlmixr2, nlmixr2lib, nlmixr2plot, shinyMixR, xpose.nlmixr2, nlmixr2rpt	9	2025-03-15 17:15:54.58927
mgm	2025-03-20	Jonas Haslbeck 	bootnet, mDAG, MultiGroupO, IVPP, powerly	5	2025-03-15 17:15:54.58927
DataCombine	2025-03-20	Christopher Gandrud	E4tools, gesttools, psData, rties	4	2025-03-15 17:15:54.58927
officedown	2025-03-20	David Gohel	ratlas, TestAnaAPP, unhcrdown	3	2025-03-15 17:15:54.58927
clustermq	2025-03-20	Michael Schubert	historicalborrowlong	1	2025-03-15 17:15:54.58927
accessr	2025-03-20	Paul J. Northrop		0	2025-03-15 17:15:54.58927
datasailr	2025-03-20	Toshihiro Umehara		0	2025-03-15 17:15:54.58927
denim	2025-03-20	Anh Phan		0	2025-03-15 17:15:54.58927
disprofas	2025-03-20	Pius Dahinden		0	2025-03-15 17:15:54.58927
ecb	2025-03-20	Eric Persson		0	2025-03-15 17:15:54.58927
gdalcubes	2025-03-20	Marius Appel		0	2025-03-15 17:15:54.58927
hacksaw	2025-03-20	David Ranzolin		0	2025-03-15 17:15:54.58927
httpgd	2025-03-20	Florian Rupprecht		0	2025-03-15 17:15:54.58927
jsonStrings	2025-03-20	Stéphane Laurent		0	2025-03-15 17:15:54.58927
manymodelr	2025-03-20	Nelson Gonzabato		0	2025-03-15 17:15:54.58927
multinet	2025-03-20	Matteo Magnani		0	2025-03-15 17:15:54.58927
