Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
PRSim	2025-04-12	Manuela Brunner		0	2025-03-30 10:19:56.266247
A3	2025-04-14	Scott Fortmann-Roe		0	2025-03-30 10:19:56.266247
abe	2025-04-14	Rok Blagus		0	2025-03-30 10:19:56.266247
abess	2025-04-14	Jin Zhu		0	2025-03-30 10:19:56.266247
accelmissing	2025-04-14	Jung Ae Lee		0	2025-03-30 10:19:56.266247
AcrossTic	2025-04-14	Sam Buttrey		0	2025-03-30 10:19:56.266247
aphylo	2025-04-14	George Vega Yon		0	2025-03-30 10:19:56.266247
arcgisgeocode	2025-04-14	Josiah Parry		0	2025-03-30 10:19:56.266247
arcgisplaces	2025-04-14	Josiah Parry		0	2025-03-30 10:19:56.266247
arcgisutils	2025-04-14	Josiah Parry		0	2025-03-30 10:19:56.266247
archetypes	2025-04-14	Manuel J. A. Eugster		0	2025-03-30 10:19:56.266247
archivist.github	2025-04-14	Marcin Kosinski		0	2025-03-30 10:19:56.266247
arcpbf	2025-04-14	Josiah Parry		0	2025-03-30 10:19:56.266247
argonDash	2025-04-14	David Granjon		0	2025-03-30 10:19:56.266247
arrow	2025-04-14	Jonathan Keane		0	2025-03-30 10:19:56.266247
artfima	2025-04-14	A.I. McLeod		0	2025-03-30 10:19:56.266247
awdb	2025-04-14	Kenneth Blake Vernon		0	2025-03-30 10:19:56.266247
b64	2025-04-14	Josiah Parry		0	2025-03-30 10:19:56.266247
banditpam	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 10:19:56.266247
bayesboot	2025-04-14	Rasmus Bååth		0	2025-03-30 10:19:56.266247
BayesComm	2025-04-14	Nick Golding
<nick.golding.research@gmail.com>		0	2025-03-30 10:19:56.266247
bayesvl	2025-04-14	Viet-Phuong La		0	2025-03-30 10:19:56.266247
bc3net	2025-04-14	Ricardo de Matos Simoes		0	2025-03-30 10:19:56.266247
bedr	2025-04-14	Paul C. Boutros		0	2025-03-30 10:19:56.266247
bigGP	2025-04-14	Christopher Paciorek		0	2025-03-30 10:19:56.266247
bioinactivation	2025-04-14	Alberto Garre		0	2025-03-30 10:19:56.266247
BioMark	2025-04-14	Ron Wehrens		0	2025-03-30 10:19:56.266247
BMT	2025-04-14	Camilo Jose Torres-Jimenez		0	2025-03-30 10:19:56.266247
brainR	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
Cairo	2025-04-14	Simon Urbanek		0	2025-03-30 10:19:56.266247
capm	2025-04-14	Oswaldo Santos Baquero		0	2025-03-30 10:19:56.266247
cds	2025-04-14	Pieter Schoonees		0	2025-03-30 10:19:56.266247
cenGAM	2025-04-14	Zhou Fang		0	2025-03-30 10:19:56.266247
cg	2025-04-14	Bill Pikounis		0	2025-03-30 10:19:56.266247
CircStats	2025-04-14	Claudio Agostinelli		0	2025-03-30 10:19:56.266247
clarabel	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 10:19:56.266247
CliftLRD	2025-04-14	Matt Nunes		0	2025-03-30 10:19:56.266247
ClimClass	2025-04-14	Emanuele Eccel		0	2025-03-30 10:19:56.266247
cloudml	2025-04-14	Daniel Falbel		0	2025-03-30 10:19:56.266247
ClusteredMutations	2025-04-14	David Lora		0	2025-03-30 10:19:56.266247
ClustOfVar	2025-04-14	Marie Chavent		0	2025-03-30 10:19:56.266247
ClusVis	2025-04-14	Matthieu Marbac		0	2025-03-30 10:19:56.266247
CoClust	2025-04-14	Francesca Marta Lilja Di Lascio		0	2025-03-30 10:19:56.266247
colorfindr	2025-04-14	David Zumbach		0	2025-03-30 10:19:56.266247
colorpatch	2025-04-14	Andre Mueller		0	2025-03-30 10:19:56.266247
complmrob	2025-04-14	David Kepplinger		0	2025-03-30 10:19:56.266247
COUNT	2025-04-14	Andrew Robinson		0	2025-03-30 10:19:56.266247
CPGLIB	2025-04-14	Anthony Christidis		0	2025-03-30 10:19:56.266247
crossword.r	2025-04-14	Peter Meissner		0	2025-03-30 10:19:56.266247
crsra	2025-04-14	Aboozar Hadavand		0	2025-03-30 10:19:56.266247
cubature	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 10:19:56.266247
cubeview	2025-04-14	Tim Appelhans		0	2025-03-30 10:19:56.266247
CVR	2025-04-14	Chongliang Luo		0	2025-03-30 10:19:56.266247
cytofan	2025-04-14	Yann Abraham		0	2025-03-30 10:19:56.266247
DandEFA	2025-04-14	Artur Manukyan		0	2025-03-30 10:19:56.266247
datastepr	2025-04-14	Brandon Taylor		0	2025-03-30 10:19:56.266247
dbarts	2025-04-14	Vincent Dorie		0	2025-03-30 10:19:56.266247
Deducer	2025-04-14	Ian Fellows		0	2025-03-30 10:19:56.266247
denseFLMM	2025-04-14	Jona Cederbaum		0	2025-03-30 10:19:56.266247
DetR	2025-04-14	Kaveh Vakili		0	2025-03-30 10:19:56.266247
dfmeta	2025-04-14	Artemis Toumazi		0	2025-03-30 10:19:56.266247
diffr	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
discfrail	2025-04-14	Francesca Gasperoni		0	2025-03-30 10:19:56.266247
distances	2025-04-14	Fredrik Savje		0	2025-03-30 10:19:56.266247
DMwR2	2025-04-14	Luis Torgo		0	2025-03-30 10:19:56.266247
dosresmeta	2025-04-14	Alessio Crippa		0	2025-03-30 10:19:56.266247
dpmr	2025-04-14	Christopher Gandrud		0	2025-03-30 10:19:56.266247
dr	2025-04-14	Sanford Weisberg		0	2025-03-30 10:19:56.266247
earthtones	2025-04-14	Will Cornwell		0	2025-03-30 10:19:56.266247
echogram	2025-04-14	Héctor Villalobos		0	2025-03-30 10:19:56.266247
ecolottery	2025-04-14	François Munoz		0	2025-03-30 10:19:56.266247
eDMA	2025-04-14	Leopoldo Catania		0	2025-03-30 10:19:56.266247
eegkit	2025-04-14	Nathaniel E. Helwig		0	2025-03-30 10:19:56.266247
effectR	2025-04-14	Javier Tabima		0	2025-03-30 10:19:56.266247
EFS	2025-04-14	Ursula Neumann		0	2025-03-30 10:19:56.266247
EMP	2025-04-14	Cristian Bravo		0	2025-03-30 10:19:56.266247
EncDNA	2025-04-14	Prabina Kumar Meher		0	2025-03-30 10:19:56.266247
encryptr	2025-04-14	Ewen Harrison		0	2025-03-30 10:19:56.266247
equivalence	2025-04-14	Andrew Robinson		0	2025-03-30 10:19:56.266247
ExplainPrediction	2025-04-14	Marko Robnik-Sikonja		0	2025-03-30 10:19:56.266247
ExPosition	2025-04-14	Derek Beaton		0	2025-03-30 10:19:56.266247
extremefit	2025-04-14	Kevin Jaunatre		0	2025-03-30 10:19:56.266247
ezCutoffs	2025-04-14	Bjarne Schmalbach		0	2025-03-30 10:19:56.266247
fcl	2025-04-14	Xianying Tan		0	2025-03-30 10:19:56.266247
features	2025-04-14	Ravi Varadhan		0	2025-03-30 10:19:56.266247
FinancialInstrument	2025-04-14	Ross Bennett		0	2025-03-30 10:19:56.266247
fio	2025-04-14	Alberson da Silva Miranda		0	2025-03-30 10:19:56.266247
fitplc	2025-04-14	Remko Duursma		0	2025-03-30 10:19:56.266247
flexmixNL	2025-04-14	Sanela Omerovic		0	2025-03-30 10:19:56.266247
FluMoDL	2025-04-14	Theodore Lytras		0	2025-03-30 10:19:56.266247
foodingraph	2025-04-14	Victor Gasque		0	2025-03-30 10:19:56.266247
ForecastComb	2025-04-14	Christoph E. Weiss		0	2025-03-30 10:19:56.266247
frair	2025-04-14	Daniel Pritchard		0	2025-03-30 10:19:56.266247
fs	2025-04-14	Gábor Csárdi		0	2025-03-30 10:19:56.266247
gamlss.countKinf	2025-04-14	Saeed Mohammadpour		0	2025-03-30 10:19:56.266247
gamlss.inf	2025-04-14	Marco Enea 		0	2025-03-30 10:19:56.266247
gaselect	2025-04-14	David Kepplinger		0	2025-03-30 10:19:56.266247
gcite	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
GeomComb	2025-04-14	Christoph E. Weiss		0	2025-03-30 10:19:56.266247
ggalt	2025-04-14	Bob Rudis		0	2025-03-30 10:19:56.266247
ggdmc	2025-04-14	Yi-Shin Lin		0	2025-03-30 10:19:56.266247
ggghost	2025-04-14	Jonathan Carroll		0	2025-03-30 10:19:56.266247
GGMncv	2025-04-14	Donald Williams		0	2025-03-30 10:19:56.266247
ggparty	2025-04-14	Martin Borkovec		0	2025-03-30 10:19:56.266247
ggpointdensity	2025-04-14	Lukas P. M. Kremer		0	2025-03-30 10:19:56.266247
ggQC	2025-04-14	Kenith Grey		0	2025-03-30 10:19:56.266247
ggseas	2025-04-14	Peter Ellis		0	2025-03-30 10:19:56.266247
githubinstall	2025-04-14	Koji Makiyama		0	2025-03-30 10:19:56.266247
glassdoor	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
glpkAPI	2025-04-14	Mihail Anton		0	2025-03-30 10:19:56.266247
gmDatabase	2025-04-14	K. Gerald van den Boogaart		0	2025-03-30 10:19:56.266247
goldfish	2025-04-14	Alvaro Uzaheta		0	2025-03-30 10:19:56.266247
googleComputeEngineR	2025-04-14	Mark Edmondson		0	2025-03-30 10:19:56.266247
GPfit	2025-04-14	Hugh Chipman		0	2025-03-30 10:19:56.266247
heck	2025-04-14	Dyfan Jones		0	2025-03-30 10:19:56.266247
highs	2025-04-14	Florian Schwendinger		0	2025-03-30 10:19:56.266247
hnp	2025-04-14	Rafael de Andrade Moral		0	2025-03-30 10:19:56.266247
homomorpheR	2025-04-14	Balasubramanian Narasimhan		0	2025-03-30 10:19:56.266247
HSDiC	2025-04-14	Yaguang Li		0	2025-03-30 10:19:56.266247
IDPSurvival	2025-04-14	Francesca Mangili		0	2025-03-30 10:19:56.266247
imguR	2025-04-14	Thomas J. Leeper		0	2025-03-30 10:19:56.266247
InPosition	2025-04-14	Derek Beaton		0	2025-03-30 10:19:56.266247
IRISSeismic	2025-04-14	Gillian Sharer		0	2025-03-30 10:19:56.266247
JavaGD	2025-04-14	Simon Urbanek		0	2025-03-30 10:19:56.266247
kirby21.fmri	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
kirby21.t1	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
kknn	2025-04-14	Klaus Schliep		0	2025-03-30 10:19:56.266247
languageR	2025-04-14	R. H. Baayen		0	2025-03-30 10:19:56.266247
lar	2025-04-14	Richard Zijdeman		0	2025-03-30 10:19:56.266247
latte	2025-04-14	David Kahle		0	2025-03-30 10:19:56.266247
lazyWeave	2025-04-14	Benjamin Nutter		0	2025-03-30 10:19:56.266247
LCAvarsel	2025-04-14	Michael Fop		0	2025-03-30 10:19:56.266247
leabRa	2025-04-14	Johannes Titz		0	2025-03-30 10:19:56.266247
leaflet.esri	2025-04-14	Bhaskar Karambelkar		0	2025-03-30 10:19:56.266247
leanpubr	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
leidenAlg	2025-04-14	Evan Biederstedt		0	2025-03-30 10:19:56.266247
LibOPF	2025-04-14	Rafael Junqueira Martarelli		0	2025-03-30 10:19:56.266247
lifelogr	2025-04-14	Lisa Ann Yu		0	2025-03-30 10:19:56.266247
LifeTables	2025-04-14	David J. Sharrow		0	2025-03-30 10:19:56.266247
LightningR	2025-04-14	Kolodziejski Kamil		0	2025-03-30 10:19:56.266247
likert	2025-04-14	Jason Bryer		0	2025-03-30 10:19:56.266247
LongMemoryTS	2025-04-14	Christian Leschinski		0	2025-03-30 10:19:56.266247
lpSolveAPI	2025-04-14	Florian Schwendinger		0	2025-03-30 10:19:56.266247
lsbclust	2025-04-14	Pieter Schoonees		0	2025-03-30 10:19:56.266247
lspartition	2025-04-14	Yingjie Feng		0	2025-03-30 10:19:56.266247
m2b	2025-04-14	Laurent Dubroca		0	2025-03-30 10:19:56.266247
marg	2025-04-14	Alessandra R. Brazzale		0	2025-03-30 10:19:56.266247
mcmcplots	2025-04-14	S. McKay Curtis		0	2025-03-30 10:19:56.266247
MDplot	2025-04-14	Christian Margreitter		0	2025-03-30 10:19:56.266247
MDSMap	2025-04-14	Bram Boskamp		0	2025-03-30 10:19:56.266247
mediation	2025-04-14	Teppei Yamamoto		0	2025-03-30 10:19:56.266247
MiDA	2025-04-14	Elena Filatova		0	2025-03-30 10:19:56.266247
miniUI	2025-04-14	Joe Cheng		0	2025-03-30 10:19:56.266247
miscset	2025-04-14	Sven E. Templer		0	2025-03-30 10:19:56.266247
monitoR	2025-04-14	Sasha D. Hafner		0	2025-03-30 10:19:56.266247
MortalityGaps	2025-04-14	Marius D. Pascariu		0	2025-03-30 10:19:56.266247
msme	2025-04-14	Andrew Robinson		0	2025-03-30 10:19:56.266247
mtsdi	2025-04-14	Washington Junger		0	2025-03-30 10:19:56.266247
multilevelPSA	2025-04-14	Jason Bryer		0	2025-03-30 10:19:56.266247
multiway	2025-04-14	Nathaniel E. Helwig		0	2025-03-30 10:19:56.266247
musica	2025-04-14	Martin Hanel		0	2025-03-30 10:19:56.266247
neojags	2025-04-14	Achmad Syahrul Choir		0	2025-03-30 10:19:56.266247
networkD3	2025-04-14	Christopher Gandrud		0	2025-03-30 10:19:56.266247
networkDynamicData	2025-04-14	Skye Bender-deMoll		0	2025-03-30 10:19:56.266247
nlcv	2025-04-14	Laure Cougnaud		0	2025-03-30 10:19:56.266247
nlt	2025-04-14	Matt Nunes		0	2025-03-30 10:19:56.266247
NORMA	2025-04-14	Jesus Prada		0	2025-03-30 10:19:56.266247
ODEsensitivity	2025-04-14	Dirk Surmann		0	2025-03-30 10:19:56.266247
oglmx	2025-04-14	Nathan Carroll		0	2025-03-30 10:19:56.266247
omics	2025-04-14	Gianluca Campanella		0	2025-03-30 10:19:56.266247
optbdmaeAT	2025-04-14	Dibaba Bayisa Gemechu		0	2025-03-30 10:19:56.266247
optrcdmaeAT	2025-04-14	Dibaba Bayisa Gemechu		0	2025-03-30 10:19:56.266247
overture	2025-04-14	Kurtis Shuler		0	2025-03-30 10:19:56.266247
pampe	2025-04-14	Ainhoa Vega-Bayo		0	2025-03-30 10:19:56.266247
panelaggregation	2025-04-14	Matthias Bannert		0	2025-03-30 10:19:56.266247
paropt	2025-04-14	Krämer Konrad		0	2025-03-30 10:19:56.266247
pbdMPI	2025-04-14	Wei-Chen Chen		0	2025-03-30 10:19:56.266247
pbdZMQ	2025-04-14	Wei-Chen Chen		0	2025-03-30 10:19:56.266247
pcaL1	2025-04-14	Paul Brooks		0	2025-03-30 10:19:56.266247
pcdpca	2025-04-14	Lukasz Kidzinski		0	2025-03-30 10:19:56.266247
pdfsearch	2025-04-14	Brandon LeBeau		0	2025-03-30 10:19:56.266247
pdmod	2025-04-14	Chloe Bracis		0	2025-03-30 10:19:56.266247
performanceEstimation	2025-04-14	Luis Torgo		0	2025-03-30 10:19:56.266247
permGS	2025-04-14	Matthias Brueckner		0	2025-03-30 10:19:56.266247
pheatmap	2025-04-14	Raivo Kolde		0	2025-03-30 10:19:56.266247
PHENIX	2025-04-14	A. J. Muñoz-Pajares		0	2025-03-30 10:19:56.266247
phylotools	2025-04-14	Jinlong Zhang		0	2025-03-30 10:19:56.266247
PKI	2025-04-14	Simon Urbanek		0	2025-03-30 10:19:56.266247
pltesim	2025-04-14	Christopher Gandrud		0	2025-03-30 10:19:56.266247
polywog	2025-04-14	Brenton Kenkel		0	2025-03-30 10:19:56.266247
PortRisk	2025-04-14	Sourish Das		0	2025-03-30 10:19:56.266247
posterdown	2025-04-14	Brent Thorne		0	2025-03-30 10:19:56.266247
PowerNormal	2025-04-14	Gualberto Segundo Agamez Montalvo		0	2025-03-30 10:19:56.266247
pqantimalarials	2025-04-14	J. Patrick Renschler		0	2025-03-30 10:19:56.266247
PROJ	2025-04-14	Michael D. Sumner		0	2025-03-30 10:19:56.266247
propagate	2025-04-14	Andrej-Nikolai Spiess		0	2025-03-30 10:19:56.266247
psData	2025-04-14	Christopher Gandrud		0	2025-03-30 10:19:56.266247
pseval	2025-04-14	Michael C Sachs		0	2025-03-30 10:19:56.266247
PSGD	2025-04-14	Anthony Christidis		0	2025-03-30 10:19:56.266247
ptycho	2025-04-14	Laurel Stell		0	2025-03-30 10:19:56.266247
qpcR	2025-04-14	Andrej-Nikolai Spiess		0	2025-03-30 10:19:56.266247
QRegVCM	2025-04-14	"Andriyana.Y"		0	2025-03-30 10:19:56.266247
QuickJSR	2025-04-14	Andrew R. Johnson		0	2025-03-30 10:19:56.266247
QZ	2025-04-14	Wei-Chen Chen		0	2025-03-30 10:19:56.266247
r2glmm	2025-04-14	Byron Jaeger		0	2025-03-30 10:19:56.266247
r2sundials	2025-04-14	Serguei Sokol		0	2025-03-30 10:19:56.266247
r6extended	2025-04-14	Peter Meissner		0	2025-03-30 10:19:56.266247
ramify	2025-04-14	Brandon Greenwell		0	2025-03-30 10:19:56.266247
rankhazard	2025-04-14	Nanni Koski		0	2025-03-30 10:19:56.266247
rasclass	2025-04-14	Daniel Wiesmann		0	2025-03-30 10:19:56.266247
rbiom	2025-04-14	Daniel P. Smith		0	2025-03-30 10:19:56.266247
rbm25	2025-04-14	David Zimmermann-Kollenda		0	2025-03-30 10:19:56.266247
RBPcurve	2025-04-14	Giuseppe Casalicchio		0	2025-03-30 10:19:56.266247
RcmdrPlugin.GWRM	2025-04-14	Silverio Vilchez-Lopez		0	2025-03-30 10:19:56.266247
RcmdrPlugin.temis	2025-04-14	Milan Bouchet-Valat		0	2025-03-30 10:19:56.266247
Rcplex	2025-04-14	Stefan Theussl		0	2025-03-30 10:19:56.266247
RcppCWB	2025-04-14	Andreas Blaette		0	2025-03-30 10:19:56.266247
RcppDist	2025-04-14	JB Duck-Mayr		0	2025-03-30 10:19:56.266247
Rcsdp	2025-04-14	Hector Corrada Bravo		0	2025-03-30 10:19:56.266247
rdd	2025-04-14	Drew Dimmery		0	2025-03-30 10:19:56.266247
rdfp	2025-04-14	Steven M. Mortimer		0	2025-03-30 10:19:56.266247
RDML	2025-04-14	Konstantin A. Blagodatskikh		0	2025-03-30 10:19:56.266247
Rdsdp	2025-04-14	Zhisu Zhu		0	2025-03-30 10:19:56.266247
ReacTran	2025-04-14	Karline Soetaert		0	2025-03-30 10:19:56.266247
rebus.numbers	2025-04-14	Richard Cotton		0	2025-03-30 10:19:56.266247
remote	2025-04-14	Tim Appelhans		0	2025-03-30 10:19:56.266247
repmis	2025-04-14	Christopher Gandrud		0	2025-03-30 10:19:56.266247
reutils	2025-04-14	Gerhard Schöfl		0	2025-03-30 10:19:56.266247
revealjs	2025-04-14	JJ Allaire		0	2025-03-30 10:19:56.266247
RH2	2025-04-14	"David M. Kaplan"		0	2025-03-30 10:19:56.266247
RJcluster	2025-04-14	Rachael Shudde		0	2025-03-30 10:19:56.266247
rjmcmc	2025-04-14	Nick Gelling		0	2025-03-30 10:19:56.266247
rlang	2025-04-14	Lionel Henry		0	2025-03-30 10:19:56.266247
RmarineHeatWaves	2025-04-14	Albertus J. Smit		0	2025-03-30 10:19:56.266247
RMAWGEN	2025-04-14	Emanuele Cordano		0	2025-03-30 10:19:56.266247
rMR	2025-04-14	Tyler L. Moulton		0	2025-03-30 10:19:56.266247
rmumps	2025-04-14	Serguei Sokol		0	2025-03-30 10:19:56.266247
robreg3S	2025-04-14	Andy Leung		0	2025-03-30 10:19:56.266247
rolldown	2025-04-14	Yihui Xie		0	2025-03-30 10:19:56.266247
ROlogit	2025-04-14	Ning Yilin		0	2025-03-30 10:19:56.266247
RPEGLMEN	2025-04-14	Anthony Christidis		0	2025-03-30 10:19:56.266247
rptR	2025-04-14	Martin Stoffel		0	2025-03-30 10:19:56.266247
RSauceLabs	2025-04-14	John Harrison		0	2025-03-30 10:19:56.266247
rscopus	2025-04-14	John Muschelli		0	2025-03-30 10:19:56.266247
rshift	2025-04-14	Alex H. Room		0	2025-03-30 10:19:56.266247
RsimMosaic	2025-04-14	Alberto Krone-Martins		0	2025-03-30 10:19:56.266247
rtiktoken	2025-04-14	David Zimmermann-Kollenda		0	2025-03-30 10:19:56.266247
rucm	2025-04-14	Kaushik Roy Chowdhury		0	2025-03-30 10:19:56.266247
ruin	2025-04-14	Iegor Rudnytskyi		0	2025-03-30 10:19:56.266247
runjags	2025-04-14	Matthew Denwood		0	2025-03-30 10:19:56.266247
RZabbix	2025-04-14	Marcin Kosinski		0	2025-03-30 10:19:56.266247
s4vd	2025-04-14	Martin Sill		0	2025-03-30 10:19:56.266247
sass	2025-04-14	Carson Sievert		0	2025-03-30 10:19:56.266247
SCI	2025-04-14	Lukas Gudmundsson		0	2025-03-30 10:19:56.266247
SciViews	2025-04-14	Philippe Grosjean		0	2025-03-30 10:19:56.266247
scs	2025-04-14	Florian Schwendinger		0	2025-03-30 10:19:56.266247
selectMeta	2025-04-14	Kaspar Rufibach		0	2025-03-30 10:19:56.266247
seleniumPipes	2025-04-14	John Harrison		0	2025-03-30 10:19:56.266247
SemiPar	2025-04-14	Billy Aung Myint		0	2025-03-30 10:19:56.266247
SensusR	2025-04-14	Matthew S. Gerber		0	2025-03-30 10:19:56.266247
sesem	2025-04-14	Eric Lamb		0	2025-03-30 10:19:56.266247
sft	2025-04-14	Joe Houpt		0	2025-03-30 10:19:56.266247
shopifyr	2025-04-14	Charlie Friedemann		0	2025-03-30 10:19:56.266247
SimComp	2025-04-14	Mario Hasler		0	2025-03-30 10:19:56.266247
SimCop	2025-04-14	Berwin A. Turlach		0	2025-03-30 10:19:56.266247
simMP	2025-04-14	Nan Zhou		0	2025-03-30 10:19:56.266247
simplexreg	2025-04-14	Peng Zhang		0	2025-03-30 10:19:56.266247
smcryptoR	2025-04-14	Meng Yu		0	2025-03-30 10:19:56.266247
smoothROCtime	2025-04-14	Susana Diaz-Coto		0	2025-03-30 10:19:56.266247
