Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
SSN2	2024-09-11	Michael Dumelle	SSNbayes	1	2024-09-16 10:22:43.194365
analogue	2024-09-13	Gavin L. Simpson	cops	1	2024-09-16 10:22:43.194365
RColetum	2024-09-14	André Smaniotto		0	2024-09-16 10:22:43.194365
bigergm	2024-09-16	Cornelius Fritz		0	2024-09-16 10:22:43.194365
dietr	2024-09-17	Samuel R. Borstein		0	2024-09-16 10:22:43.194365
edbuildmapr	2024-09-17	Megan Brodzik		0	2024-09-16 10:22:43.194365
jackstraw	2024-09-17	Neo Christopher Chung		0	2024-09-16 10:22:43.194365
aws	2024-09-18	Joerg Polzehl	BBEST, dti, fmri, LOMAR, qMRI, TCIU	6	2024-09-16 10:22:43.194365
adimpro	2024-09-18	Karsten Tabelow	dti, qMRI	2	2024-09-16 10:22:43.194365
psqn	2024-09-18	Benjamin Christoffersen	mdgc, mmcif	2	2024-09-16 10:22:43.194365
GeoThinneR	2024-09-18	Jorge Mestre-Tomás		0	2024-09-16 10:22:43.194365
literanger	2024-09-18	Stephen Wade		0	2024-09-16 10:22:43.194365
sparseGAM	2024-09-18	Ray Bai		0	2024-09-16 10:22:43.194365
pkgdown	2024-09-19	Hadley Wickham	CALANGO, devtools, preferably, activPAL, AHM, aMNLFA, AmpGram, anyLib, asremlPlus, BEACH, biospear, bisectr, BrailleR, CancerGram, changer, checkhelper, CompMix, coronavirus, covid19brazil, covid19italy, covid19sf, covid19swiss, crt2power, D2MCS, dartRverse, datr, easypackages, Elja, EpiSemble, EvoPhylo, fairness, FastUtils, fgitR, func2vis, fusen, GB5mcPred, githubinstall, gscaLCA, GSSTDA, HanStat, hlaR, LDNN, link2GI, macroBiome, margaret, MazamaCoreUtils, mcbette, MF.beta4, miscset, modelDown, netmhc2pan, neurocInstall, newsanchor, nmadb, NoviceDeveloperResources, OpEnHiMR, ordinalbayes, OVtool, penppml, personalr, PFIM, pkgverse, populationPDXdesign, psdr, pureseqtmr, qcapower, rcompendium, rdomains, rdoxygen, riskmetric, RivRetrieve, roxygen2md, SCEM, SherlockHolmes, spRingsteen, srcpkgs, testthis, thinkr, understandBPMN, valuemap, dsld, uavRmp, AirMonitor, MazamaLocationUtils, MazamaSpatialPlots, MazamaSpatialUtils, MazamaTimeSeries, NoviceDeveloperResources2	88	2024-09-16 10:22:43.194365
scoringRules	2024-09-19	Fabian Krueger	crch, scoringutils, telefit, exdqlm, MortalityGaps	5	2024-09-16 10:22:43.194365
rworkflows	2024-09-19	Brian Schilder		0	2024-09-16 10:22:43.194365
