Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
DNAmixturesLite	2024-10-11	Therese Graversen	KinMixLite	1	2024-10-16 09:19:45.962004
AnnoProbe	2024-10-12	Yonghe Xia		0	2024-10-16 09:19:45.962004
pollimetry	2024-10-15	Liam Kendall		0	2024-10-16 09:19:45.962004
agRee	2024-10-20	Dai Feng		0	2024-10-16 09:19:45.962004
gdm	2024-10-20	Matt Fitzpatrick		0	2024-10-16 09:19:45.962004
GSODR	2024-10-20	Adam H. Sparks		0	2024-10-16 09:19:45.962004
infoelectoral	2024-10-20	Héctor Meleiro		0	2024-10-16 09:19:45.962004
rusquant	2024-10-20	Vyacheslav Arbuzov		0	2024-10-16 09:19:45.962004
approxOT	2024-10-21	Eric Dunipace		0	2024-10-16 09:19:45.962004
ASMap	2024-10-21	Julian Taylor		0	2024-10-16 09:19:45.962004
BBSSL	2024-10-21	Lizhen Nie		0	2024-10-16 09:19:45.962004
blockTools	2024-10-21	Ryan T. Moore		0	2024-10-16 09:19:45.962004
breakfast	2024-10-21	Yining Chen		0	2024-10-16 09:19:45.962004
c212	2024-10-21	Raymond Carragher		0	2024-10-16 09:19:45.962004
causaloptim	2024-10-21	Michael C Sachs		0	2024-10-16 09:19:45.962004
compHclust	2024-10-21	Gen Nowak		0	2024-10-16 09:19:45.962004
Corbi	2024-10-21	Ling-Yun Wu		0	2024-10-16 09:19:45.962004
csvread	2024-10-21	Sergei Izrailev		0	2024-10-16 09:19:45.962004
dde	2024-10-21	Rich FitzJohn		0	2024-10-16 09:19:45.962004
depmix	2024-10-21	Ingmar Visser		0	2024-10-16 09:19:45.962004
DynamicGP	2024-10-21	Ru Zhang		0	2024-10-16 09:19:45.962004
EBEN	2024-10-21	Anhui Huang		0	2024-10-16 09:19:45.962004
EBglmnet	2024-10-21	Anhui Huang		0	2024-10-16 09:19:45.962004
ebmstate	2024-10-21	Rui Costa		0	2024-10-16 09:19:45.962004
EDMeasure	2024-10-21	Ze Jin		0	2024-10-16 09:19:45.962004
Equalden.HD	2024-10-21	Marta Cousido Rocha		0	2024-10-16 09:19:45.962004
erboost	2024-10-21	Yi Yang		0	2024-10-16 09:19:45.962004
fastcmprsk	2024-10-21	Eric S. Kawaguchi		0	2024-10-16 09:19:45.962004
fastdigest	2024-10-21	Gabriel Becker		0	2024-10-16 09:19:45.962004
FLLat	2024-10-21	Gen Nowak		0	2024-10-16 09:19:45.962004
gremlin	2024-10-21	Matthew Wolak		0	2024-10-16 09:19:45.962004
icrf	2024-10-21	Hunyong Cho		0	2024-10-16 09:19:45.962004
interpret	2024-10-21	Rich Caruana		0	2024-10-16 09:19:45.962004
IP	2024-10-21	Thomas Soubiran		0	2024-10-16 09:19:45.962004
iRafNet	2024-10-21	Francesca Petralia		0	2024-10-16 09:19:45.962004
kdpee	2024-10-21	Olaf Mersmann		0	2024-10-16 09:19:45.962004
mgee2	2024-10-21	Yuliang Xu		0	2024-10-16 09:19:45.962004
MixfMRI	2024-10-21	Wei-Chen Chen		0	2024-10-16 09:19:45.962004
mrfse	2024-10-21	Rodrigo Carvalho		0	2024-10-16 09:19:45.962004
npcp	2024-10-21	Ivan Kojadinovic		0	2024-10-16 09:19:45.962004
NSM3	2024-10-21	Grant Schneider		0	2024-10-16 09:19:45.962004
optbin	2024-10-21	Greg Kreider		0	2024-10-16 09:19:45.962004
patchDVI	2024-10-21	Duncan Murdoch		0	2024-10-16 09:19:45.962004
PottsUtils	2024-10-21	Dai Feng		0	2024-10-16 09:19:45.962004
pwrFDR	2024-10-21	Grant Izmirlian Jr		0	2024-10-16 09:19:45.962004
qmvs	2024-10-21	Yiqi Li		0	2024-10-16 09:19:45.962004
RCALI	2024-10-21	Jean-Francois Rey		0	2024-10-16 09:19:45.962004
Rgb	2024-10-21	Sylvain Mareschal		0	2024-10-16 09:19:45.962004
rngSetSeed	2024-10-21	Petr Savicky		0	2024-10-16 09:19:45.962004
sparseSEM	2024-10-21	Anhui Huang		0	2024-10-16 09:19:45.962004
SplitSoftening	2024-10-21	Jakub Dvorak		0	2024-10-16 09:19:45.962004
stepR	2024-10-21	Pein Florian		0	2024-10-16 09:19:45.962004
stochvolTMB	2024-10-21	Jens Christian Wahl		0	2024-10-16 09:19:45.962004
TDboost	2024-10-21	Yi Yang		0	2024-10-16 09:19:45.962004
topmodel	2024-10-21	Wouter Buytaert		0	2024-10-16 09:19:45.962004
tranSurv	2024-10-21	Sy Han (Steven) Chiou		0	2024-10-16 09:19:45.962004
unnest	2024-10-21	Vitalie Spinu		0	2024-10-16 09:19:45.962004
WpProj	2024-10-21	Eric Dunipace		0	2024-10-16 09:19:45.962004
logger	2024-10-22	Gergely Daróczi	AWR.Kinesis, azlogr, binancer, botor, CausalGPS, clockify, CRE, DatastreamR, DIZtools, eider, emayili, fastadi, fbRads, filebin, GPCERF, lambdr, maestro, mtdesign, NGCHM, numbat, PACVr, RelimpPCR, rhino, Rthingsboard, shiny.react, teal, teal.logger, teal.modules.general, teal.slice, teal.transform, zonohedra, rebib, shiny.telemetry, texor, DIZutils, DQAgui, DQAstats, epitweetr, login, sendgridr, shiny.blueprint, shiny.fluent, teal.modules.clinical	43	2024-10-16 09:19:45.962004
params	2024-10-22	Sahil Seth	flowr	1	2024-10-16 09:19:45.962004
gtreg	2024-10-22	Shannon Pileggi		0	2024-10-16 09:19:45.962004
SpatialDDLS	2024-10-22	Diego Mañanes		0	2024-10-16 09:19:45.962004
table.glue	2024-10-22	Byron Jaeger		0	2024-10-16 09:19:45.962004
